,category,Average Retransmits,Minimum Retransmits,Maximum Retransmits,Median Retransmits,Average Retransmits_up,Minimum Retransmits_up,Maximum Retransmits_up,Median Retransmits_up,Average Backoff,Minimum Backoff,Maximum Backoff,Median Backoff,Average Backoff_up,Minimum Backoff_up,Maximum Backoff_up,Median Backoff_up,Average RTO,Minimum RTO,Maximum RTO,Median RTO,Average RTO_up,Minimum RTO_up,Maximum RTO_up,Median RTO_up,Average ATO,Minimum ATO,Maximum ATO,Median ATO,Average ATO_up,Minimum ATO_up,Maximum ATO_up,Median ATO_up,Average SndMSS,Minimum SndMSS,Maximum SndMSS,Median SndMSS,Average SndMSS_up,Minimum SndMSS_up,Maximum SndMSS_up,Median SndMSS_up,Average RcvMSS,Minimum RcvMSS,Maximum RcvMSS,Median RcvMSS,Average RcvMSS_up,Minimum RcvMSS_up,Maximum RcvMSS_up,Median RcvMSS_up,Average Unacked,Minimum Unacked,Maximum Unacked,Median Unacked,Average Unacked_up,Minimum Unacked_up,Maximum Unacked_up,Median Unacked_up,Average Sacked,Minimum Sacked,Maximum Sacked,Median Sacked,Average Sacked_up,Minimum Sacked_up,Maximum Sacked_up,Median Sacked_up,Average Lost,Minimum Lost,Maximum Lost,Median Lost,Average Lost_up,Minimum Lost_up,Maximum Lost_up,Median Lost_up,Average Retrans,Minimum Retrans,Maximum Retrans,Median Retrans,Average Retrans_up,Minimum Retrans_up,Maximum Retrans_up,Median Retrans_up,Average PMTU,Minimum PMTU,Maximum PMTU,Median PMTU,Average PMTU_up,Minimum PMTU_up,Maximum PMTU_up,Median PMTU_up,Average PMTU,Minimum PMTU,Maximum PMTU,Median PMTU,Average PMTU_up,Minimum PMTU_up,Maximum PMTU_up,Median PMTU_up,Average RTT,Minimum RTT,Maximum RTT,Median RTT,Average RTT_up,Minimum RTT_up,Maximum RTT_up,Median RTT_up,Average RTTVar,Minimum RTTVar,Maximum RTTVar,Median RTTVar,Average RTTVar_up,Minimum RTTVar_up,Maximum RTTVar_up,Median RTTVar_up,Average AdvMSS,Minimum AdvMSS,Maximum AdvMSS,Median AdvMSS,Average AdvMSS_up,Minimum AdvMSS_up,Maximum AdvMSS_up,Median AdvMSS_up,Average Reordering,Minimum Reordering,Maximum Reordering,Median Reordering,Average Reordering_up,Minimum Reordering_up,Maximum Reordering_up,Median Reordering_up,Average TotalRetrans,Minimum TotalRetrans,Maximum TotalRetrans,Median TotalRetrans,Average TotalRetrans_up,Minimum TotalRetrans_up,Maximum TotalRetrans_up,Median TotalRetrans_up,Average BytesAcked,Minimum BytesAcked,Maximum BytesAcked,Median BytesAcked,Average BytesAcked_up,Minimum BytesAcked_up,Maximum BytesAcked_up,Median BytesAcked_up,Average BytesReceived,Minimum BytesReceived,Maximum BytesReceived,Median BytesReceived,Average BytesReceived_up,Minimum BytesReceived_up,Maximum BytesReceived_up,Median BytesReceived_up,Average SegsOut,Minimum SegsOut,Maximum SegsOut,Median SegsOut,Average SegsOut_up,Minimum SegsOut_up,Maximum SegsOut_up,Median SegsOut_up,Average SegsIn,Minimum SegsIn,Maximum SegsIn,Median SegsIn,Average SegsIn_up,Minimum SegsIn_up,Maximum SegsIn_up,Median SegsIn_up,Average NotsentBytes,Minimum NotsentBytes,Maximum NotsentBytes,Median NotsentBytes,Average NotsentBytes_up,Minimum NotsentBytes_up,Maximum NotsentBytes_up,Median NotsentBytes_up,Average DataSegsIn,Minimum DataSegsIn,Maximum DataSegsIn,Median DataSegsIn,Average DataSegsIn_up,Minimum DataSegsIn_up,Maximum DataSegsIn_up,Median DataSegsIn_up,Average DataSegsOut,Minimum DataSegsOut,Maximum DataSegsOut,Median DataSegsOut,Average DataSegsOut_up,Minimum DataSegsOut_up,Maximum DataSegsOut_up,Median DataSegsOut_up,Average DeliveryRate,Minimum DeliveryRate,Maximum DeliveryRate,Median DeliveryRate,Average DeliveryRate_up,Minimum DeliveryRate_up,Maximum DeliveryRate_up,Median DeliveryRate_up,Average BusyTime,Minimum BusyTime,Maximum BusyTime,Median BusyTime,Average BusyTime_up,Minimum BusyTime_up,Maximum BusyTime_up,Median BusyTime_up,Average RWndLimited,Minimum RWndLimited,Maximum RWndLimited,Median RWndLimited,Average RWndLimited_up,Minimum RWndLimited_up,Maximum RWndLimited_up,Median RWndLimited_up,Average SndBufLimited,Minimum SndBufLimited,Maximum SndBufLimited,Median SndBufLimited,Average SndBufLimited_up,Minimum SndBufLimited_up,Maximum SndBufLimited_up,Median SndBufLimited_up,Average Delivered,Minimum Delivered,Maximum Delivered,Median Delivered,Average Delivered_up,Minimum Delivered_up,Maximum Delivered_up,Median Delivered_up,Average BytesSent,Minimum BytesSent,Maximum BytesSent,Median BytesSent,Average BytesSent_up,Minimum BytesSent_up,Maximum BytesSent_up,Median BytesSent_up,Average BytesRetrans,Minimum BytesRetrans,Maximum BytesRetrans,Median BytesRetrans,Average BytesRetrans_up,Minimum BytesRetrans_up,Maximum BytesRetrans_up,Median BytesRetrans_up,Average DsackDups,Minimum DsackDups,Maximum DsackDups,Median DsackDups,Average DsackDups_up,Minimum DsackDups_up,Maximum DsackDups_up,Median DsackDups_up,Average ReordSeen,Minimum ReordSeen,Maximum ReordSeen,Median ReordSeen,Average ReordSeen_up,Minimum ReordSeen_up,Maximum ReordSeen_up,Median ReordSeen_up,Maximum Download Bandwidth,Minimum Download Bandwidth,Maximum Upload Bandwidth,Minimum Upload Bandwidth,test
0,1 Apr 2022,0.5429,0.0,4.1143,0.9714,0.0,0,0.0,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,424671.5714,303952.3429,447489.2571,424830.2857,64076.0,64076.0,64076.0,64076.0,48114.8857,19671.5143,133903.4571,53970.0571,33801.3714,18150.1714,53406.2,35617.5429,3725.0857,857.0286,16363.6286,3666.8,13175.3429,3962.9143,35809.3429,16866.2571,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,356.8857,0.0571,756.8,382.4571,1.1143,0.0286,1.8,1.1143,10753142.4286,592437.0286,21854777.3143,10936837.7429,29801.2857,4734.9143,54823.4,30245.3714,1151.1429,785.0,1578.6286,1159.8571,2862611.7143,374611.2286,4925808.7714,2952625.8857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8238.7429,534.0286,16704.8571,8379.8857,1192.7143,188.0,2032.7714,1227.4,3330.2857,204.8286,7054.1429,3352.7429,2077.0571,277.8857,3572.1143,2143.1714,2221313.3143,916254.3429,2723169.4857,2389161.6571,0.0,0.0,0.0,0.0,10.8,3.0,19.9143,11.1714,2060.1143,271.3714,3545.6571,2125.8286,8230.9143,531.0286,16692.4857,8371.7714,49.4,5.0286,93.3714,50.3143,2224504.3429,1008972.4571,4512258.2286,1936112.6571,578774.2571,566304.0286,584280.3714,578567.4857,4448247.4571,255542.8571,9688685.7143,4395657.1429,757780.9143,44342.8571,1492228.5714,773885.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7794.1714,431.3429,15864.4286,7919.8,49.8857,5.9143,93.4286,50.7143,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11366164.8571,732465.2571,23015656.2286,11572173.0571,30013.3143,4773.4857,55347.9143,30525.5714,499507.7143,50.1714,1059080.9714,535204.2571,72.8286,15.4857,155.9714,62.1714,0.0286,0.0286,0.0571,0.0286,1.1714,0.0286,1.8571,1.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8934436568,14.142448,4.6739284568,4.5403163432,251989.6,221828.5714,347542.8571,258800.0,246013.8571,220000.0,291771.4286,255485.7143,40008.1714,40000,40228.5714,40000.0,41539.3429,40000.0,62400.0,42114.2857,1371.6571,1371.6571,1371.6571,1371.6571,1371.6571,1371.6571,1371.6571,1371.6571,536.0,536.0,536.0,536.0,1368.3429,1234.1714,1371.6571,1371.6571,83.3714,24.0857,248.4571,74.3714,0.2,0.0,1.8,0.4,2.5714,0.0,22.7714,3.6,0.0,0.0,0.0,0.0,0.5714,0.0,4.2286,1.0,0.0,0.0,0.0,0.0,True
1,2 Apr 2022,0.1053,0.0,1.4737,0.2105,0.0,0,0.0526,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,226523.7368,107712.2105,269349.2632,228924.2105,64076.0,64076.0,64076.0,64076.0,84244.4211,28268.8947,195269.8947,98137.1579,51262.6316,25585.8421,75600.3158,52658.4211,4651.4211,1176.4737,16524.0,4409.1579,18263.3158,4423.7895,42539.8421,19136.3684,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,162.7895,5.6316,320.6842,170.9474,1.6316,0.0,2.2105,1.7895,10094575.7895,617970.3158,21430596.7368,9741900.3684,30850.0526,4736.7368,57022.6842,31425.2105,1226.3684,785.0,1712.6316,1244.0,1724237.8421,317116.1579,3109778.3684,1718269.2105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7736.2632,526.4211,16293.0526,7486.4737,742.0526,137.6842,1333.5263,740.4211,3652.8421,330.9474,7671.6316,3514.8421,1277.4211,237.6842,2295.2105,1277.0526,1155428.4211,494727.5789,1554206.2105,1195836.5789,1.1579,0.0,61.5789,0.0,12.5263,3.0,22.8947,13.0,1259.8947,231.2632,2271.1579,1258.5789,7726.7368,523.2105,16277.6842,7476.5263,51.8421,5.0,97.6316,53.0,2127178.5263,973813.2632,4775595.7895,2084765.3158,505734.9474,465419.2105,519124.3158,519124.3158,4495099.5263,240842.1053,9817473.6842,4334631.5789,1188710.7368,57052.6316,2291368.4211,1219578.9474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7449.3158,451.5263,15833.6842,7184.8421,52.0,5.8947,97.0526,53.3158,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10480650.0,716388.7368,22046942.7368,10146404.4737,31225.8421,4758.0,57783.8421,31717.0526,227269.4737,7860.9474,447665.2632,238542.7368,126.8947,0.0,268.6842,76.9474,0.5263,0.0,0.8421,0.6316,1.6316,0.0,2.0,1.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5643465264,11.2843642104,4.1526421056,3.7230151576,291768.2632,232000.0,413052.6316,310947.3684,271624.0,227157.8947,323789.4737,270631.5789,40030.0526,40000,40421.0526,40000.0,40377.4211,40000.0,53263.1579,41263.1579,1351.0526,1351.0526,1351.0526,1351.0526,1351.0526,1351.0526,1351.0526,1351.0526,536.0,536.0,536.0,536.0,1348.3684,1224.4211,1351.0526,1351.0526,118.4211,41.5263,215.5789,124.0,0.4211,0.0,2.8421,0.3684,2.3684,0.0,28.2632,1.5263,0.0,0.0,0.0526,0.0,0.1579,0.0,1.9474,0.2105,0.0,0.0,0.0526,0.0,True
2,3 Apr 2022,0.2,0.0,2.8,0.25,0.0,0,0.1,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,230475.55,111873.6,275932.2,244886.8,64076.0,64076.0,64076.0,64076.0,71627.55,27076.9,151623.95,75094.5,68445.75,23708.5,119679.4,74836.5,5004.5,1104.7,17524.5,6417.6,25531.2,5287.75,68202.0,26246.45,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,242.85,17.65,474.75,260.2,3.15,0.0,4.95,3.45,8649272.4,1125164.0,17128434.0,8681172.05,28897.8,4737.8,53542.9,29860.35,1154.8,785.0,1581.65,1156.5,1886314.0,336441.7,3443807.55,1895923.45,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,6610.55,891.45,13043.25,6646.6,829.05,143.1,1514.9,833.75,3527.4,490.7,6904.4,3580.2,1381.35,249.75,2510.6,1389.55,956315.4,621739.0,1168266.3,978130.25,0.0,0.0,0.0,0.0,11.1,3.0,20.2,11.25,1362.4,243.95,2481.8,1369.2,6602.25,888.35,13030.55,6637.85,50.35,5.0,94.35,52.2,1693298.6,975208.8,3803532.3,1596082.3,770863.0,754563.3,778062.55,777676.6,4471284.65,305600.0,9661200.0,4395300.0,1379620.15,56600.0,2851200.0,1395200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.75,811.7,12494.05,6312.2,49.65,5.9,92.95,51.75,0.0,0.0,0.0,0.0,0.0,0,0.1,0.0,9080353.15,1231276.0,17882515.6,9143339.8,29797.05,4758.0,54788.1,30668.8,339893.5,24706.9,664318.3,363939.15,421.3,0.0,716.35,428.6,0.0,0.0,0.0,0.0,3.3,0.0,5.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.964521600000005,11.4219236,6.224153599999999,6.046851599999999,277009.75,229400.0,359800.0,283000.0,324877.5,225600.0,471200.0,346000.0,40000.0,40000,40000.0,40000.0,47885.55,40000.0,75600.0,49500.0,1359.7,1359.7,1359.7,1359.7,1359.7,1359.7,1359.7,1359.7,536.0,536.0,536.0,536.0,1356.6,1239.4,1359.7,1359.7,67.9,29.5,131.05,73.45,0.85,0.0,4.55,0.65,3.25,0.0,28.8,6.7,0.0,0.0,0.0,0.0,0.35,0.0,5.0,0.25,0.0,0.0,0.3,0.0,True
3,4 Apr 2022,0.9412,0.0,9.1765,0.5588,0.0,0,0.1176,0.0294,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,671572.7353,246918.3529,963634.9412,676250.5294,64076.0,64076.0,64076.0,64076.0,96832.2941,32644.9706,218203.8529,103153.9118,63204.7647,21312.1176,117568.7059,67172.2647,11550.9118,3007.1176,36497.5882,10561.9412,26719.6176,5327.5882,65304.4118,30887.6471,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.1765,3.1765,3.1765,3.1765,3.0588,3.0588,3.0588,3.0588,170.1471,0.3824,412.5588,176.7353,2.5882,0.0588,4.2647,2.9412,5535444.2353,245073.2941,11596242.0588,5994477.2059,28906.0294,4728.2941,53314.6765,29444.7941,1075.6765,785.0,1431.9412,1090.6765,2637035.3824,288021.3529,4954907.2353,2712428.7941,0.0,0.0,0.0,0.0,0.0,0,0.0882,0.0,4211.7941,229.7353,8791.7353,4551.4706,1113.7059,149.1471,2054.7647,1143.8529,1747.0882,93.9412,3850.2353,1863.8529,1954.2059,218.5,3665.2353,2011.1176,1533313.6765,488266.1176,1965470.1765,1666884.8529,4.2941,0.0,68.6765,0.0,9.3235,3.0,17.1176,9.7941,1934.1176,212.3529,3633.3824,1990.1471,4204.7353,226.6176,8780.4412,4543.9118,49.3824,5.0588,92.8824,50.5588,1220677.8235,523568.3235,2348542.5294,1158312.7647,421232.7353,363573.3529,455419.8235,423426.3235,4260755.7353,269058.8235,9465529.4118,4331647.0588,1228707.6176,48235.2941,2641411.7647,1246000.0,1102.9412,588.2353,1176.4706,1176.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3971.7353,179.7353,8316.0294,4294.9412,48.2941,5.8824,90.5882,49.2941,0.0,0.0,0.0,0.0,0.0,0,0.0882,0.0,5870761.8529,313046.7647,12256086.4706,6347252.9118,30291.3824,4809.6471,55547.4706,31151.2353,238263.5,536.1176,577643.4706,247337.6176,1044.9706,51.6471,1715.1471,1365.0588,0.0588,0.0,0.0882,0.0588,1.9412,0.0294,3.2353,2.1176,0.8235,0.8235,0.8235,0.8235,0.4412,0.4412,0.4706,0.4412,24.3972388232,8.3874416472,3.6430016472,2.9862828232,341406.5882,237647.0588,558352.9412,343764.7059,306123.5588,223529.4118,435529.4118,319176.4706,40000.0,40000,40000.0,40000.0,42508.2647,40000.0,65764.7059,42823.5294,1380.2353,1380.2353,1380.2353,1380.2353,1380.2353,1380.2353,1380.2353,1380.2353,536.0,536.0,536.0,536.0,1377.2059,1249.0588,1380.2353,1380.2353,69.4412,20.8824,175.1765,75.4412,0.6176,0.0,3.4412,0.5588,5.4412,0.0,50.2059,1.9118,0.0294,0.0,0.1765,0.0,0.9412,0.0,9.2353,0.5588,0.0294,0.0,0.3235,0.0294,True
4,5 Apr 2022,1.0435,0.0,9.413,2.5435,0.0,0,0.0,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,496751.413,250566.5217,556808.4348,514281.4783,64076.0,64076.0,64076.0,64076.0,46603.6957,13751.8043,120501.087,39071.1522,31114.7391,14146.1087,52700.2391,33134.2609,5547.1522,1129.5652,18676.2609,5533.8478,14490.5435,2906.1957,36285.5435,16484.6522,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.087,3.0652,3.087,3.087,3.0217,3.0217,3.0217,3.0217,422.413,0.913,925.8478,458.5217,2.1739,0.0217,3.5217,2.3696,10517069.7826,683845.6957,21135223.0435,10918715.2391,29298.4565,4654.3043,54177.2174,29840.8696,1102.3261,794.7391,1482.3696,1105.9783,2522697.9348,312715.5217,4590358.0217,2571482.5217,0.0,0.0,0.0217,0.0,0.0,0,0.0,0.0,8037.7826,568.5652,16113.7609,8343.8913,1135.6957,161.0652,2028.3913,1160.3696,3133.4565,175.2391,6910.6739,3182.3478,1833.2391,235.8478,3327.8478,1869.5435,2667328.7391,964140.0,3266329.3043,2881652.3913,0.0,0.0,0.0,0.0,9.6522,3.0,17.7826,9.8478,1810.9565,230.0435,3292.0,1846.2174,8029.6957,565.4783,16100.913,8335.1522,49.6087,4.9565,93.4565,50.8043,2234232.3478,1093810.6522,4537443.087,1881530.8478,732289.2826,668753.6304,744065.7609,732954.3696,4410127.3913,238260.8696,9637304.3478,4473869.5652,676626.8261,39043.4783,1319652.1739,708173.913,3294.1087,869.5652,4173.913,4173.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7540.1087,496.3261,15139.587,7824.587,50.0435,5.8913,93.7609,51.1304,0.0,0.0,0.0217,0.0,0.0,0,0.0,0.0,11217950.6304,785448.6522,22492744.1304,11647410.5217,29682.6739,4675.2174,54686.6522,30279.2174,591332.6957,1244.4348,1296141.4348,641699.3478,248.087,7.7391,406.5,273.0435,1.587,0.0217,3.6739,0.5652,1.8913,0.0217,3.1739,2.0652,0.4783,0.2609,0.5435,0.5435,0.1304,0.1304,0.1304,0.1304,43.298760696,14.4123469568,5.952212348000001,5.3917024344,268866.7174,217826.087,399913.0435,261956.5217,250067.4348,215739.1304,298695.6522,255000.0,40000.0,40000,40000.0,40000.0,43010.1522,40000.0,66260.8696,43086.9565,1391.0435,1391.0435,1391.0435,1391.0435,1391.0435,1391.0435,1391.0435,1391.0435,538.2391,538.2391,538.2391,538.2391,1388.6087,1318.8478,1391.0435,1391.0435,78.4783,16.7609,262.4565,62.3261,0.1739,0.0,1.8043,0.2826,8.7391,0.0,57.913,8.6304,0.0,0.0,0.0,0.0,1.3696,0.0,14.5652,2.6522,0.0,0.0,0.0,0.0,True
5,6 Apr 2022,1.2222,0.0,14.0,0.8889,0.0,0,0.037,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,392449.0741,242724.1481,401220.0,401220.0,64076.0,64076.0,64076.0,64076.0,33123.3333,11494.1852,88023.2222,27729.3333,23179.2593,10381.5556,39927.7037,27463.0741,4109.1852,677.7778,15081.1852,3432.4444,10006.5556,2369.5926,33871.5926,13025.0741,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,416.1481,0.6667,894.963,446.5556,2.1111,0.0,3.6296,2.3333,11813981.3333,977983.3333,23948812.1481,12047336.8148,31001.8519,4758.0,57300.2593,31667.5556,1115.5556,785.0,1519.5926,1117.5556,2986383.5556,248814.3333,5408546.7037,3074712.8519,0.0,0.0,0.0,0.0,0.0,0,0.037,0.0,8998.8519,787.0741,18198.5556,9192.2593,1279.3704,133.4074,2298.3704,1313.6667,3394.3704,204.8889,7513.4444,3379.2222,2158.4444,189.037,3903.6296,2222.037,2903110.037,1286691.5556,3534539.2593,3124720.5926,1.0,0.0,43.1852,0.0,9.963,3.0,18.6296,10.1481,2138.2593,183.0741,3869.9259,2201.5556,8991.5926,784.037,18187.8889,9184.3704,52.2593,5.0,99.0,53.5185,2341699.1852,1117922.5926,4408445.2593,2263406.9259,824258.2593,775733.7037,832288.963,824422.4444,4506219.1111,301925.9259,9761777.7778,4470518.5185,601474.037,21333.3333,1159555.5556,642888.8889,3435.6296,1629.6296,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8485.6296,703.0741,17218.4444,8647.0741,52.4815,6.0,98.7037,53.7037,0.0,0.0,0.0,0.0,0.0,0,0.037,0.0,12531723.2963,1092324.7407,25331682.8148,12806870.6667,31415.8889,4758.0,58096.0,32092.9259,582379.3704,856.0,1252719.2593,624893.037,320.8148,0.0,578.7407,402.8889,0.2593,0.0741,0.7037,0.2222,2.0,0.0,3.2963,2.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1853851848,15.9859484448,6.657983407200001,6.2055327408,255310.9259,215851.8519,350666.6667,255851.8519,232020.6667,212148.1481,282370.3704,247037.037,40000.0,40000,40000.0,40000.0,42402.3704,40000.0,63407.4074,42888.8889,1390.8148,1390.8148,1390.8148,1390.8148,1390.8148,1390.8148,1390.8148,1390.8148,536.0,536.0,536.0,536.0,1390.1852,1361.1111,1390.8148,1390.8148,97.5556,17.8148,282.963,97.3333,0.1481,0.0,1.6667,0.0741,6.5926,0.0,63.5556,5.1852,0.0,0.0,0.0741,0.0,1.5185,0.0,19.2222,0.9259,0.0,0.0,0.037,0.0,True
6,7 Apr 2022,0.8605,0.0,7.9302,0.6279,0.0,0,0.0,0.0,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,342773.0465,165273.1163,362286.3256,361477.814,64076.0,64076.0,64076.0,64076.0,40367.7674,13147.3023,128420.5116,31709.4651,21980.907,11491.1628,38843.6279,23625.4884,4905.6512,751.9535,18963.0698,4926.9767,10460.9767,2126.4419,33066.5349,9467.2791,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,328.9767,9.8372,771.2093,331.4651,2.0465,0.0233,3.6047,2.093,11029425.6744,553245.8605,23240725.5349,11259424.2326,30277.9535,4656.4651,56016.2093,30761.1395,1161.5116,798.1628,1591.6977,1167.1628,2447725.2093,272827.4186,4280448.6744,2534632.4651,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8376.1163,472.6512,17591.0465,8530.2326,1074.5116,133.6512,1869.907,1111.0,3383.093,226.9302,7434.7442,3380.2326,1777.5581,205.7674,3105.6977,1839.814,2536075.3953,719774.2326,3254072.0,2775563.0233,0.0,0.0,0.0,0.0,10.8372,3.0,19.9535,11.0233,1756.3256,199.7442,3068.6744,1818.814,8368.2326,469.6279,17579.3256,8521.4419,51.093,4.9535,96.7674,51.9767,2288541.1395,943948.8372,4428944.4884,2160420.7674,721612.3256,631401.5581,746888.7442,720359.0465,4429999.7442,210418.6047,9795162.7907,4435813.9535,561363.3023,25581.3953,1085488.3721,570046.5116,1517.6512,372.093,1767.4419,1767.4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7944.2791,400.5116,16741.4186,8104.1628,51.6977,5.9302,97.2558,52.6279,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11636917.4651,651327.0698,24432217.2558,11857160.7674,30502.6744,4673.7674,56367.9302,30980.0233,460522.4186,13760.186,1079650.8372,463849.3721,148.6512,12.6047,242.8372,151.0465,0.6977,0.0,1.6047,0.7907,1.9302,0.0233,3.4186,1.9767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.337809488,15.8151253952,5.974822884,5.329350883999999,268414.9302,216372.093,446418.6047,254837.2093,229416.5581,213116.2791,269488.3721,226883.7209,40000.0,40000,40000.0,40000.0,42781.0465,40000.0,78139.5349,42651.1628,1387.0233,1387.0233,1387.0233,1387.0233,1387.0233,1387.0233,1387.0233,1387.0233,541.1395,541.1395,541.1395,541.1395,1386.0,1349.7209,1387.0233,1387.0233,106.0698,22.6279,302.2326,96.9302,0.093,0.0,1.4651,0.1163,9.3023,0.0,91.2791,9.1395,0.0,0.0,0.0,0.0,1.2558,0.0,14.6977,0.6279,0.0,0.0,0.0,0.0,True
7,8 Apr 2022,0.8077,0.0,6.6154,1.0769,0.0,0,0.0769,0.0385,1500,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,551780.2692,131147.5385,586421.3846,586377.0769,64076.0,64076.0,64076.0,64076.0,79560.7692,24409.1154,184302.4231,94554.6538,31497.1154,19099.8846,45498.2308,35023.9615,9091.1538,2016.2308,28410.8846,7513.1154,10533.6154,3577.4231,26224.1538,10253.6154,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,104.1154,1.1923,284.0,85.3846,1.4231,0.0385,2.7692,1.5769,5978474.5385,248393.1538,13613385.0769,5616548.0385,29899.5,4750.2308,55301.2692,30648.2692,1127.4231,785.0,1542.4231,1131.3462,2388246.1923,87875.1538,4236591.8462,2622588.8462,0.0,0.0,0.0,0.0,0.0,0,0.0769,0.0385,4504.6923,229.2692,10185.4231,4238.0385,974.3846,56.5,1715.4231,1062.9231,1919.1154,112.4615,4235.5,1826.0385,1755.9615,75.1538,3105.2308,1926.3077,1517440.9231,441951.6923,2123504.6923,1619771.1154,24.9231,0.0,270.8846,0.0,10.4615,3.0,19.2692,10.6538,1736.7308,68.4615,3075.9231,1906.2308,4497.4615,226.1538,10174.0385,4230.5385,49.7308,5.0385,94.3846,51.2692,1292631.8846,395547.2308,2379558.7308,1333263.9615,377008.7692,269367.9231,413172.4231,369954.4615,4342723.8462,209384.6154,9806153.8462,4260307.6923,770920.3846,44461.5385,1540000.0,772923.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4316.6923,184.4231,9820.5769,4057.0385,50.3077,6.0,94.3462,51.6923,0.0,0.0,0.0,0.0,0.0,0,0.0769,0.0385,6247074.0385,310538.1538,14134808.6154,5872880.6923,30303.2308,4771.6923,56074.1923,31028.2308,145777.7308,1625.6923,397500.2308,119247.9615,273.0769,13.6923,638.0,267.7308,1.3077,0.0,3.1538,1.3846,1.1923,0.0385,2.1923,1.3462,0.1538,0.1538,0.1538,0.1538,0.0385,0.0385,0.0385,0.0385,22.8031652304,9.9288633848,3.3050923080000003,2.3217529232,308448.2308,227384.6154,467384.6154,324923.0769,241306.8077,221076.9231,286769.2308,249846.1538,40000.0,40000,40000.0,40000.0,41874.8077,40000.0,68923.0769,40461.5385,1372.4615,1372.4615,1372.4615,1372.4615,1372.4615,1372.4615,1372.4615,1372.4615,536.0,536.0,536.0,536.0,1370.4615,1279.9231,1372.4615,1372.4615,88.6154,20.7692,213.0,99.0769,0.0769,0.0,1.9231,0.1923,9.8462,0.0,82.6154,8.2692,0.0,0.0,0.0385,0.0,0.8462,0.0,6.9231,1.1923,0.0,0.0,0.0769,0.0385,True
